company_id,conversation_id,message_id,text,intent,should_escalate,relevant_evidence_ids,notes
comcast,1054420,1058427,[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] company sucks. I was dealing with them n no help. They won't give you a cooperate number. This is why they got sued. Call the Bbb on them,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2216356,2216357,"Well, I was gonna stream and play some COD tonight but thanks to [USERNAME] ""high speed internet"" looks like there are (spoiler alert) - outages in the area...again...awesome",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2285048,2285049,[USERNAME] [USERNAME] WHY DOES YOUR SERVICE AND SUPPORT SUCK SO BAD! I have had service outages 35x this year. I’ve paid for 10 months but only received 9. Get your heads outta your asses and do something right! You SUCK!,billing_payment,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1379767,1379768,"So,my [USERNAME] says, great internet. I am going to [USERNAME] and [USERNAME] Comcast says no! CCast internet is a joke #comcastsucks NO Guarantee https://t.co/Xrp1SzIwv2",internet_connection,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,2299971,2299972,[USERNAME] I️ just switched to you guys a few months back and starting to regret it! Cable/WiFi out again for like the 4 time!!! What’s the deal!? #notahappycustomer,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1085341,383724,[USERNAME] making me crazy!! So glad it’s not just me,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,410673,410675,y'all got a package without ESPN? I'm sitting out for 2 weeks [USERNAME] [USERNAME] #upgrading,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1372940,1372941,[USERNAME] ... Why isn't #OnceUponATime from 10/13 on demand yet?,television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1782451,1782452,Argh Comcast what am I supposed to do with no internet and no cable? [USERNAME],television_service,false,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1810922,1810923,Your customer support and service is a joke. Maybe you don't need our business [USERNAME] #nothappy,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,296561,296562,[USERNAME] Completely disregards customers for weeks.. no matter how much they 'escalate' issue --horrible service and experience.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
comcast,1700188,1700190,[USERNAME] Oh no. Thank you. Our bank is taking care of this.,general_support,true,[],closest approved intent; escalate if account/current-state/action is needed
